COUNTRY,PROVINCE,TOWN,SUBURB,STREET,STR_TYPE,STR_NUM,LAT,LON,PAID
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,21,-26.181025,28.291349,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,23,-26.180845,28.290959,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,25,-26.18043735,28.29071565,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,29,-26.180215,28.289659,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,31,-26.17993952,28.28936381,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,33,-26.179898,28.288977,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,35,-26.179775,28.288449,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,37,-26.179815,28.287799,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,39,-26.179865,28.287299,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,41,-26.179865,28.286879,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,43,-26.179895,28.286469,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,45,-26.179815,28.286019,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,47,-26.179835,28.285649,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,49,-26.179815,28.285259,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,51,-26.179825,28.284919,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,53,-26.179835,28.284589,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,31A,-26.180266,28.289268,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,AV,33A,-26.179808,28.28879,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,736,-26.192333,28.284717,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,1\921,-26.188855,28.284451,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,10\921,-26.19059,28.284978,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,11\921,-26.190639,28.285146,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,12\921,-26.190865,28.285159,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,13\921,-26.19084,28.284791,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,14\921,-26.190929,28.284659,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,15\921,-26.191372,28.284651,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,18\921,-26.191598,28.285214,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,19\921,-26.191776,28.28524,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,2\921,-26.188925,28.284615,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,20\921,-26.191957,28.285266,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,21\921,-26.192139,28.285287,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,22\921,-26.192171,28.284968,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,23\921,-26.192103,28.284822,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,24\921,-26.191889,28.284823,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,25\921,-26.191684,28.284799,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,26\921,-26.191552,28.28471,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,27\921,-26.192377,28.283955,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,28\921,-26.192298,28.284285,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,29\921,-26.192215,28.284428,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,30\921,-26.191968,28.284465,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,31\921,-26.191735,28.284434,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,32\921,-26.191581,28.284316,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,33\921,-26.191383,28.284251,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,34\921,-26.191175,28.284233,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,35\921,-26.190977,28.284222,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,36\921,-26.190783,28.284326,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,37\921,-26.190617,28.284486,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,38\921,-26.190448,28.284648,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,39\921,-26.190295,28.284812,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,40\921,-26.190059,28.284864,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,41\921,-26.189799,28.284833,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,42\921,-26.189584,28.284759,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,43\921,-26.189399,28.284637,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,44\921,-26.18925,28.28447,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,45\921,-26.189126,28.284267,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,46\921,-26.189009,28.28406,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,47\921,-26.188919,28.283865,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,48\921,-26.191747,28.284972,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,5\921,-26.189126,28.284825,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,6\921,-26.189229,28.284975,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,7\921,-26.189442,28.285024,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,8\921,-26.189857,28.28513,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAKEFIELD,MNR,9\921,-26.190352,28.28514,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAMOND,AV,2,-26.1866641,28.29016207,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAMOND,AV,4,-26.186276,28.28974,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAMOND,AV,6,-26.186196,28.289215,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAMOND,AV,8,-26.185876,28.288901,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAMOND,AV,10,-26.185776,28.288538,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LAMOND,AV,6A,-26.186335,28.289408,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOMOND,AV,1,-26.187104,28.28986,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOMOND,AV,3,-26.186977,28.289328,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOMOND,AV,5,-26.186795,28.288947,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOMOND,AV,7,-26.186576,28.288659,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOMOND,AV,9,-26.186327,28.288129,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOMOND,AV,9A,-26.186738,28.288192,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,2,-26.181449,28.287068,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,3,-26.182125,28.286909,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,4,-26.181495,28.286661,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,5,-26.182165,28.286599,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,6,-26.181525,28.286259,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,7,-26.182195,28.286299,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,8,-26.181576,28.28585,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,9,-26.182235,28.286009,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,10,-26.181645,28.285302,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,11,-26.182657,28.286287,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,12,-26.181762,28.28524,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,13,-26.182955,28.286329,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,14,-26.182178,28.285354,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,15,-26.183245,28.286379,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,16,-26.182455,28.285389,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,17,-26.183552,28.286419,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,18,-26.182758,28.285452,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,19,-26.18388,28.286455,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,20,-26.183053,28.285489,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,21,-26.184256,28.286514,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,22,-26.183348,28.285532,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,23,-26.184623,28.286564,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,24,-26.183635,28.285569,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,25,-26.185309,28.286467,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,26,-26.183975,28.285639,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,27,-26.185872,28.286595,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,28,-26.184345,28.285689,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,29,-26.186331,28.286607,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,30,-26.184721,28.285734,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,32,-26.185215,28.285769,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,33,-26.18739857,28.28689771,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,34,-26.185557,28.285812,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,35,-26.187645,28.286949,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,36,-26.185945,28.285869,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,37,-26.187924,28.286994,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,38,-26.187098,28.286079,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,39,-26.187651,28.286951,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,40,-26.18668,28.286021,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,42,-26.186325,28.285969,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,44,-26.187515,28.286089,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,46,-26.187955,28.286149,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,11A,-26.182783,28.286308,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,19A,-26.183704,28.286458,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,21A,-26.184074,28.286512,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,27A,-26.185815,28.286959,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,46A,-26.187774,28.286121,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LOUW,AV,Z0,-26.187962,28.286122,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,1,-26.18573,28.288196,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,2,-26.185755,28.287489,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,3,-26.185435,28.288075,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,4,-26.18520833,28.28762089,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,5,-26.184815,28.288247,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,6,-26.1845,28.2873,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,7,-26.183498,28.288014,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,8,-26.184155,28.287269,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,9,-26.183068,28.287923,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,10,-26.183785,28.287209,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,12,-26.183455,28.287179,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,13,-26.181425,28.287659,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,14,-26.183155,28.287129,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,16,-26.182865,28.287089,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,18,-26.182565,28.287049,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,20,-26.1821,28.287201,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,24,-26.181,28.287001,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,3A,-26.185416,28.288244,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,3B,-26.185391,28.288432,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,3C,-26.185377,28.288676,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,3D,-26.185067,28.288388,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUCERNE,ST,3E,-26.185104,28.288077,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,1,-26.196199,28.284201,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,2,-26.19654,28.283578,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,16,-26.194195,28.283349,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,18,-26.193895,28.283299,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,20,-26.193612,28.283175,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,22,-26.193317,28.283135,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,24,-26.193022,28.283096,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,26,-26.192721,28.283057,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,LUNAR,RD,2A,-26.196263,28.283539,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,1,-26.184257,28.282481,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,2,-26.184234,28.282727,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,3,-26.184205,28.282966,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,4,-26.184179,28.283202,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,5,-26.184142,28.283465,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,6,-26.184176,28.283725,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,7,-26.184455,28.283749,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,8,-26.184512,28.283518,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,9,-26.184538,28.283276,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,10,-26.184555,28.283077,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,11,-26.184576,28.282888,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,12,-26.184594,28.2827,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,MORGAN,CL,13,-26.184615,28.282509,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,1,-26.183679,28.284114,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,2,-26.18312536,28.28410393,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,3,-26.183725,28.283669,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,4,-26.183055,28.283749,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,5,-26.183783,28.283266,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,6,-26.183095,28.283409,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,7,-26.183815,28.282879,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,8,-26.183125,28.283069,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,10,-26.183165,28.282719,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NAGEL,ST,12,-26.183195,28.282379,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,1,-26.183059,28.292448,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,2,-26.182642,28.292496,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,3,-26.182975,28.291709,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,4,-26.182215,28.292149,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,5,-26.182785,28.291319,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,6,-26.182158,28.291633,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,7,-26.182605,28.290919,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,8,-26.181845,28.291369,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,9,-26.18222048,28.29066225,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,10,-26.181656,28.290979,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,11,-26.182165,28.289989,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,12,-26.181577,28.290483,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,13,-26.181975,28.289619,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,14,-26.181299,28.290199,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,15,-26.181795,28.289229,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,16,-26.181178,28.289583,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,17,-26.181605,28.288839,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,18,-26.180855,28.289279,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,19,-26.181425,28.288469,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,20,-26.180675,28.288889,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,21,-26.181082,28.288116,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,22,-26.180485,28.288499,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,23,-26.181085,28.287619,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,24,-26.180425,28.288098,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,25,-26.180985,28.286949,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,26,-26.180485,28.287439,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,27,-26.181015,28.286499,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,28,-26.180495,28.286959,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,29,-26.181055,28.286129,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,30,-26.180425,28.286509,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,31,-26.181095,28.285789,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,32,-26.180375,28.286099,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,33,-26.181125,28.285439,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,34,-26.180421,28.285723,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,35,-26.181179,28.285092,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,36,-26.180425,28.285359,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,37,-26.181215,28.284745,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,38,-26.180455,28.285039,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,40,-26.180485,28.284719,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,42,-26.180645,28.284369,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,12A,-26.181643,28.290696,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,1A,-26.18324,28.292313,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,1B,-26.183139,28.291992,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,1C,-26.182924,28.292137,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,20A,-26.18043854,28.28903673,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,21A,-26.181429,28.288162,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,NESS,AV,6A,-26.182231,28.291855,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ORBIT,RD,1,-26.195435,28.287472,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ORBIT,RD,2,-26.194905,28.286899,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ORBIT,RD,3,-26.195472,28.287073,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ORBIT,RD,5,-26.195505,28.286689,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ORBIT,RD,7,-26.195542,28.286353,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,1,-26.196434,28.286597,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,3,-26.196008,28.286504,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,4,-26.195845,28.287829,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,6,-26.196018,28.287475,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,8,-26.196243,28.287034,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,14,-26.196939,28.285468,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,16,-26.197136,28.284952,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,6A,-26.196098,28.287204,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,6B,-26.195839,28.287152,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,6C,-26.195792,28.287439,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,8A,-26.196056,28.286947,NO
